idx,datetime,open,high,low,close
447,2025-11-06 15:00,55.83,65.04,55.83,65.04
448,2025-11-07 15:00,66.99,78.05,66.95,77.5
449,2025-11-10 15:00,82.18,93.0,82.18,93.0
450,2025-11-12 15:00,88.0,107.0,89.01,100.0
451,2025-11-13 15:00,109.89,120.0,108.5,120.0
452,2025-11-17 15:00,125.0,155.0,123.03,136.87
453,2025-11-18 15:00,130.0,132.0,112.23,113.0
454,2025-11-20 15:00,115.23,118.88,103.99,103.99
455,2025-11-24 15:00,100.0,96.88,90.02,93.4
456,2025-11-25 15:00,95.51,102.33,90.87,99.17
457,2025-12-01 15:00,98.95,121.98,108.52,109.5
458,2025-12-02 15:00,110.0,113.3,103.65,104.83
459,2025-12-03 15:00,105.0,107.0,97.59,99.73
460,2025-12-05 15:00,101.33,101.8,96.02,99.88
461,2025-12-08 15:00,98.66,103.0,96.66,101.6
462,2025-12-09 15:00,101.5,104.6,97.59,100.98
463,2025-12-10 15:00,101.2,111.38,98.2,108.78
464,2025-12-11 15:00,110.32,111.66,101.2,102.1
465,2025-12-15 15:00,100.87,101.0,93.4,97.5
466,2025-12-16 15:00,96.32,99.6,92.05,94.0
467,2025-12-17 15:00,96.0,106.0,96.0,102.9
468,2025-12-18 15:00,100.11,102.59,92.1,92.1
469,2025-12-19 15:00,92.66,94.58,89.01,93.14
470,2025-12-22 15:00,93.0,95.68,90.95,93.53
471,2025-12-23 15:00,93.6,107.58,92.12,104.58
472,2025-12-25 15:00,105.0,112.6,104.0,109.79
473,2025-12-29 15:00,118.0,129.5,112.0,113.79
474,2025-12-31 15:00,110.98,120.54,107.33,113.7
475,2026-01-05 15:00,117.0,125.0,113.28,122.29
476,2026-01-06 15:00,125.68,126.28,118.51,118.85
477,2026-01-07 15:00,115.01,118.0,111.51,114.18
478,2026-01-08 15:00,112.1,115.5,109.01,111.78
479,2026-01-13 15:00,108.98,113.87,106.99,110.98
480,2026-01-14 15:00,108.0,110.91,103.0,104.69
481,2026-01-15 15:00,102.54,109.98,102.54,106.53
482,2026-01-23 15:00,105.6,114.45,109.68,112.0
483,2026-01-26 15:00,112.15,112.97,106.31,108.77
484,2026-01-28 15:00,107.09,103.18,98.5,101.48
485,2026-01-29 15:00,99.55,102.3,97.0,99.49
486,2026-01-30 15:00,98.51,100.33,95.0,98.97
