idx,datetime,open,high,low,close
105,2026-08-13 00:12:00.000000,180.0,181.0,177.5,178.0
106,2026-08-13 00:18:00.000000,178.0,180.0,176.5,181.0
107,2026-08-13 00:27:00.000000,181.0,186.5,183.5,184.5
108,2026-08-13 00:30:00.000000,184.5,188.0,184.5,187.0
109,2026-08-13 00:36:00.000000,187.0,194.5,187.0,189.5
110,2026-08-13 00:39:00.000000,189.5,191.5,186.5,188.5
111,2026-08-13 00:42:00.000000,188.5,193.0,187.0,193.0
112,2026-08-13 00:48:00.000000,193.0,202.0,195.5,198.0
113,2026-08-13 00:51:00.000000,198.0,200.0,192.5,193.5
114,2026-08-13 00:54:00.000000,193.5,201.5,193.0,199.0
115,2026-08-13 00:57:00.000000,199.0,199.5,188.0,190.0
116,2026-08-13 01:00:00.000000,190.0,193.0,186.5,187.0
117,2026-08-13 01:03:00.000000,187.0,193.5,187.0,190.5
118,2026-08-13 01:06:00.000000,190.5,192.0,185.5,187.0
119,2026-08-13 01:09:00.000000,187.0,188.0,184.5,188.0
120,2026-08-13 01:12:00.000000,188.0,189.5,186.5,187.5
121,2026-08-13 01:18:00.000000,187.5,187.5,183.0,183.5
122,2026-08-13 01:21:00.000000,183.5,184.5,179.0,179.0
123,2026-08-13 01:27:00.000000,179.0,181.5,176.5,180.0
124,2026-08-13 01:30:00.000000,180.0,182.5,179.5,180.5
125,2026-08-13 01:33:00.000000,180.5,181.0,178.0,181.0
126,2026-08-13 01:39:00.000000,181.0,186.0,183.5,185.0
127,2026-08-13 01:42:00.000000,185.0,188.0,185.0,187.5
128,2026-08-13 01:45:00.000000,187.5,187.5,182.5,182.5
129,2026-08-13 01:48:00.000000,182.5,184.0,181.5,182.0
130,2026-08-13 01:51:00.000000,182.0,183.0,180.0,183.0
131,2026-08-13 01:57:00.000000,183.0,184.0,181.0,182.5
132,2026-08-13 02:03:00.000000,182.5,188.0,183.5,184.0
133,2026-08-13 02:06:00.000000,184.0,184.0,180.0,180.0
134,2026-08-13 02:09:00.000000,180.0,182.0,178.0,178.0
135,2026-08-13 02:24:00.000000,178.0,175.0,172.0,173.5
136,2026-08-13 02:27:00.000000,173.5,176.5,172.5,175.0
137,2026-08-13 09:06:00.000000,163.0,165.0,157.0,165.0
138,2026-08-13 09:09:00.000000,165.0,169.5,162.0,169.5
139,2026-08-13 09:12:00.000000,169.5,173.5,166.5,170.0
140,2026-08-13 09:15:00.000000,170.0,171.5,163.5,166.0
141,2026-08-13 09:18:00.000000,166.0,176.0,166.0,175.0
