idx,datetime,summacd,top_mark,bottom_mark,top_price,bottom_price,in_zhongshu,is_top,is_bottom,is_XSG,is_XXD,is_SZBBC,is_XDBBC,is_SZ5BBC,is_XD5BBC,is_SZ7BBC,is_XD7BBC,is_SZZSPZBC,is_XDZSPZBC,is_SZQSBC,is_XDQSBC
119,2023-12-14 15:00:00,0.4894999999999925,G,,96.47000122070312,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
120,2023-12-15 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
121,2023-12-20 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122,2023-12-21 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123,2023-12-22 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
124,2023-12-25 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
125,2023-12-26 15:00:00,-0.0409999999999968,,D,,88.80999755859375,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
126,2023-12-27 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
127,2023-12-28 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
128,2023-12-29 15:00:00,0.9861999999999966,G,,93.5,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
129,2024-01-02 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
130,2024-01-03 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
131,2024-01-04 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
132,2024-01-05 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
133,2024-01-08 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
134,2024-01-09 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
135,2024-01-10 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
136,2024-01-15 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
137,2024-01-16 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
138,2024-01-17 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
139,2024-01-18 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140,2024-01-19 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
141,2024-01-23 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
142,2024-01-24 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143,2024-01-25 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
144,2024-01-26 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145,2024-01-29 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
146,2024-01-30 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
147,2024-01-31 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
148,2024-02-01 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
149,2024-02-02 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
150,2024-02-05 15:00:00,-31.179500000000004,,D,,55.20000076293945,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
151,2024-02-06 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
152,2024-02-07 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
153,2024-02-08 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
154,2024-02-21 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
155,2024-02-22 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
156,2024-02-23 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
157,2024-02-29 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
158,2024-03-04 15:00:00,33.312199999999976,G,,76.66000366210938,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
159,2024-03-05 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
160,2024-03-06 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
161,2024-03-07 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
162,2024-03-11 15:00:00,0.0,,D,,70.05000305175781,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
163,2024-03-13 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
164,2024-03-14 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
165,2024-03-15 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
166,2024-03-18 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
167,2024-03-19 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
